episode,step,hour,day,action,rebalance_cost,num_moves,total_demand,total_served,unmet_demand,reward,inventory_zone_0,inventory_zone_1,inventory_zone_2,inventory_zone_3,inventory_zone_4,inventory_zone_5
1,147,3,6,"[[0.0, 0.6365107297897339, 0.0, 0.0, 0.0, 0.0], [0.6475662589073181, 0.0, 0.0, 0.0, 0.0, 0.0], [0.6826050877571106, 0.0, 0.5791383385658264, 0.0, 0.055830419063568115, 0.0], [0.8989220857620239, 0.06981373578310013, 0.0, 0.0, 0.0, 0.0], [0.35353168845176697, 1.3625410795211792, 1.121101975440979, 0.0, 0.138259619474411, 0.08334299176931381], [1.8244768381118774, 0.40251290798187256, 0.040209442377090454, 0.22940899431705475, 0.0, 0.0]]",16.04684253036976,16,28803.0,28717.48268807932,0,0.5159531574696302,0.24284226,0.28446984,1.0,0.9194472,0.94338125,0.94609195
1,148,4,6,"[[0.0, 0.5512969493865967, 0.0, 0.0, 0.0, 0.0], [0.7054002285003662, 0.0, 0.0, 0.0, 0.0, 0.0], [0.7693442702293396, 0.01728421077132225, 0.49877145886421204, 0.0, 0.09424765408039093, 0.0], [0.9238572120666504, 0.12521769106388092, 0.0, 0.0, 0.0, 0.0], [0.33264070749282837, 1.3541395664215088, 1.1390483379364014, 0.0, 0.15836720168590546, 0.05186508595943451], [1.7945959568023682, 0.528867781162262, 0.10699866712093353, 0.3141024112701416, 0.0, 0.0]]",16.865143625065684,17,28927.0,28841.48268807932,0,0.4791348563749343,0.21197219,0.2698653,1.0,0.8971451,0.9246154,1.0
1,149,5,6,"[[0.0, 0.6954510807991028, 0.0, 0.0, 0.0, 0.0], [0.6317768096923828, 0.0, 0.0, 0.0, 0.0, 0.0], [0.6757569313049316, 0.0, 0.614573061466217, 0.0, 0.0, 0.019742369651794434], [0.732457160949707, 0.0074690282344818115, 0.0, 0.0, 0.0, 0.0], [0.26645326614379883, 1.4685879945755005, 1.0479878187179565, 0.0, 0.0962681993842125, 0.07420291751623154], [1.6342049837112427, 0.31860190629959106, 0.0, 0.26357102394104004, 0.0, 0.0]]",14.86352102458477,15,29056.0,28970.48268807932,0,0.5011364789754152,0.24665582,0.20245078,1.0,0.8754273,1.0,0.86340064
1,150,6,6,"[[0.0, 0.6935064196586609, 0.0, 0.0, 0.0, 0.0], [0.5945898294448853, 0.0, 0.0, 0.0, 0.0, 0.0], [0.6227942705154419, 0.0, 0.5959264636039734, 0.0, 0.0, 0.02129935473203659], [0.6761504411697388, 0.0, 0.0, 0.0, 0.0, 0.0], [0.25933021306991577, 1.4695786237716675, 0.989757776260376, 0.0, 0.07880084216594696, 0.06368838995695114], [1.5417547225952148, 0.3150246739387512, 0.0, 0.2600719630718231, 0.0, 0.0]]",14.195870108902454,14,29222.0,29134.75694944866,0,0.6394496981071504,0.27391928,0.20195371,0.9631553,0.8586256,1.0,0.83006316
1,151,7,6,"[[0.0, 0.7259282469749451, 0.0, 0.0, 0.0, 0.0], [0.5921015739440918, 0.0, 0.0, 0.0, 0.0, 0.0], [0.6446638703346252, 0.0, 0.5530979633331299, 0.0, 0.032880865037441254, 0.08853907883167267], [0.720319390296936, 0.10805367678403854, 0.0, 0.0, 0.0, 0.0], [0.24477939307689667, 1.2082701921463013, 0.9581554532051086, 0.0, 0.17528793215751648, 0.0], [1.6063263416290283, 0.278948575258255, 0.0, 0.1316557377576828, 0.027089335024356842, 0.0]]",14.080673228949308,16,29406.0,29316.618597877427,0,0.7090892173436498,0.2326813,0.23566274,0.9653149,0.93523496,0.91059124,0.8201407
1,152,8,6,"[[0.0, 0.7129959464073181, 0.0, 0.0, 0.0, 0.0], [0.5333396196365356, 0.0, 0.0, 0.0, 0.0, 0.0], [0.6887934803962708, 0.0, 0.4486491084098816, 0.0, 0.20184677839279175, 0.259376585483551], [0.6294357180595398, 0.2748432755470276, 0.0, 0.0, 0.0, 0.0], [0.25675109028816223, 0.9554079174995422, 0.8045133352279663, 0.0, 0.22260844707489014, 0.0], [1.5221772193908691, 0.25002753734588623, 0.0, 0.04862244427204132, 0.1531619429588318, 0.00876547023653984]]",14.134735845029354,17,29684.0,29548.978380136978,0,0.8240239577122881,0.2327351,0.24117664,1.0,0.9546296,0.8087872,0.78177047
1,153,9,6,"[[0.0, 0.6790862679481506, 0.0, 0.0, 0.0, 0.0], [0.48341524600982666, 0.0, 0.0, 0.0, 0.0, 0.0], [0.49423643946647644, 0.0, 0.47825607657432556, 0.0, 0.15145955979824066, 0.3291727304458618], [0.5387104749679565, 0.1628609150648117, 0.0, 0.0, 0.0, 0.0], [0.27976760268211365, 0.9263170957565308, 0.7257170677185059, 0.0, 0.1448298692703247, 0.0], [1.400381088256836, 0.30796724557876587, 0.0, 0.03473756089806557, 0.24245762825012207, 0.0]]",13.206763593479991,16,29889.0,29753.978380136978,0,0.80679323640652,0.25214955,0.36767834,0.8792887,0.87806755,0.7912939,0.7303834
1,154,10,6,"[[0.0, 0.6542062163352966, 0.0, 0.0, 0.0, 0.0], [0.4775465428829193, 0.0, 0.0, 0.0, 0.0, 0.0], [0.46287015080451965, 0.0, 0.42406514286994934, 0.0, 0.2023875117301941, 0.27766576409339905], [0.5884091854095459, 0.19269171357154846, 0.0, 0.0, 0.0, 0.0], [0.27253884077072144, 0.8218604922294617, 0.7154473066329956, 0.0, 0.1882087141275406, 0.0], [1.3980640172958374, 0.34772077202796936, 0.04068753868341446, 0.0, 0.28521105647087097, 0.0073234923183918]]",13.214675165712833,17,30078.0,29942.978380136978,0,0.7427853248342872,0.2519441,0.38878012,0.831606,0.90732485,0.7573472,0.73972756
1,155,11,6,"[[0.0, 0.5202167630195618, 0.0, 0.0, 0.0, 0.0], [0.5378308296203613, 0.0, 0.0, 0.0, 0.0, 0.0], [0.5571310520172119, 0.042811281979084015, 0.29236868023872375, 0.0, 0.19986748695373535, 0.14517727494239807], [0.6781076192855835, 0.24699978530406952, 0.0, 0.0, 0.0, 0.0], [0.27794939279556274, 0.8909196853637695, 0.7717612981796265, 0.0, 0.202326238155365, 0.0], [1.3737714290618896, 0.5591166019439697, 0.14178401231765747, 0.14297647774219513, 0.22896099090576172, 0.06150616705417633]]",14.201856132596731,19,30281.0,30145.433166888048,0,0.7945268643738136,0.25775108,0.36658895,0.8153457,0.8917972,0.76057565,0.8251414
1,156,12,6,"[[0.0, 0.38808056712150574, 0.0, 0.0, 0.0, 0.0], [0.5545529127120972, 0.0, 0.0, 0.0, 0.0, 0.0], [0.6280863285064697, 0.1862916350364685, 0.1965138018131256, 0.0, 0.22571441531181335, 0.2969651222229004], [0.5641818046569824, 0.30618083477020264, 0.0, 0.0, 0.0, 0.0], [0.3142002522945404, 0.9280487298965454, 0.7043921947479248, 0.0, 0.11779361218214035, 0.0], [1.2153260707855225, 0.7569669485092163, 0.14220315217971802, 0.2978236675262451, 0.2736610174179077, 0.0]]",15.183656811714172,18,30503.0,30366.44405022892,0,0.8668816432335212,0.2506131,0.4182917,0.8401303,0.7934266,0.7408964,0.8437877
1,157,13,6,"[[0.0, 0.30540797114372253, 0.0, 0.0, 0.0, 0.0], [0.5607785582542419, 0.0, 0.0, 0.0, 0.0, 0.0], [0.7840404510498047, 0.24563881754875183, 0.053482916206121445, 0.0, 0.26027712225914, 0.332858681678772], [0.5261120796203613, 0.44844523072242737, 0.0, 0.0, 0.0, 0.0], [0.33054885268211365, 0.9521129727363586, 0.6598990559577942, 0.0, 0.11513853818178177, 0.0], [1.1183668375015259, 0.8748488426208496, 0.1250571310520172, 0.4101918935775757, 0.2547307312488556, 0.0]]",15.822341367602348,18,30711.0,30574.44405022892,0,0.8161776586323977,0.26521283,0.36166587,0.9105041,0.77712184,0.7274629,0.8811829
1,158,14,6,"[[0.0, 0.5237735509872437, 0.0, 0.0, 0.0, 0.0], [0.5703403949737549, 0.0, 0.0, 0.0, 0.0, 0.0], [0.7184982895851135, 0.08266326785087585, 0.2898475229740143, 0.0, 0.0, 0.33587074279785156], [0.42299699783325195, 0.22928163409233093, 0.0, 0.0, 0.0, 0.0], [0.24388693273067474, 1.2850409746170044, 0.754123330116272, 0.0, 0.012376140803098679, 0.0], [1.085425853729248, 0.6969332098960876, 0.0, 0.42377620935440063, 0.21615824103355408, 0.0]]",14.388383597135544,16,30931.0,30792.49549059706,0,0.8539202586116795,0.25267032,0.32911438,0.9463572,0.7685068,0.8861905,0.79433316
1,159,15,6,"[[0.0, 0.3418540954589844, 0.0, 0.0, 0.0, 0.0], [0.5928454399108887, 0.0, 0.0, 0.0, 0.0, 0.0], [0.8805981278419495, 0.2577080726623535, 0.09370647370815277, 0.0, 0.13423368334770203, 0.49026769399642944], [0.35131871700286865, 0.4238690435886383, 0.0, 0.0, 0.0, 0.0], [0.283091276884079, 1.1591581106185913, 0.652381181716919, 0.0, 0.006250372156500816, 0.0], [0.9515479207038879, 0.9101024270057678, 0.0, 0.5510321855545044, 0.28041186928749084, 0.0]]",15.803978219628334,17,31155.0,31014.60635311137,0,0.8688611968662299,0.23196657,0.34766653,1.0,0.70523256,0.8029307,0.8461976
1,160,16,6,"[[0.0, 0.3417413830757141, 0.0, 0.0, 0.0, 0.0], [0.5450605154037476, 0.0, 0.0, 0.0, 0.0, 0.0], [0.7448338270187378, 0.26763755083084106, 0.11306332051753998, 0.0, 0.10378405451774597, 0.5606126189231873], [0.26253801584243774, 0.35696375370025635, 0.0, 0.0, 0.0, 0.0], [0.28035786747932434, 1.1053707599639893, 0.5747522711753845, 0.0, 0.0, 0.0], [0.8394444584846497, 0.9122368097305298, 0.0, 0.5157568454742432, 0.3663158714771271, 0.0]]",14.985679611563683,16,31424.0,31264.95104401183,0,0.9490824657911998,0.24007098,0.42616615,0.93320674,0.67233336,0.7904931,0.7916638
1,161,17,6,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.6474711298942566, 0.0, 0.0, 0.09726439416408539, 0.0, 0.0], [0.8631636500358582, 0.5327761173248291, 0.0, 0.0, 0.037992924451828, 0.2050773650407791], [0.448475182056427, 0.39815753698349, 0.0, 0.0, 0.0, 0.0], [0.3190651834011078, 1.2859712839126587, 0.6676515936851501, 0.0, 0.0, 0.0], [0.7248328924179077, 1.4149941205978394, 0.15589092671871185, 0.874769389629364, 0.17217084765434265, 0.0]]",16.591213524341583,16,31736.0,31559.155328939185,0,1.1246344960398005,0.2887179,0.3928527,0.8427046,0.58334476,0.80684245,1.0
1,162,18,6,"[[0.0, 0.09594480693340302, 0.0, 0.0, 0.0, 0.0], [0.44050225615501404, 0.0, 0.0, 0.0, 0.0, 0.0], [0.7952337861061096, 0.3708423972129822, 0.0, 0.0, 0.0480552613735199, 0.47630780935287476], [0.16372999548912048, 0.5149972438812256, 0.0, 0.0, 0.0, 0.0], [0.34165796637535095, 1.1133692264556885, 0.36872825026512146, 0.0, 0.0, 0.0], [0.4966354966163635, 1.1600321531295776, 0.0, 0.696426272392273, 0.29537397623062134, 0.0]]",13.762470819056034,15,32025.0,31848.155328939185,0,1.142237529180944,0.37014282,0.34560612,0.90463364,0.609996,0.7552566,0.8332695
1,163,19,6,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.35874682664871216, 0.0, 0.0, 0.45432090759277344, 0.0, 0.0], [0.8460311889648438, 0.546978235244751, 0.0, 0.0, 0.30157750844955444, 0.6143133640289307], [0.08656863868236542, 0.7742636799812317, 0.0, 0.0, 0.0, 0.0], [0.42685773968696594, 0.7641955018043518, 0.129377081990242, 0.0, 0.0, 0.0], [0.2935115694999695, 1.3664582967758179, 0.13407301902770996, 0.7212183475494385, 0.40293771028518677, 0.0]]",15.206160828471184,16,32304.0,32127.155328939185,0,1.1007938391715288,0.40992185,0.38987055,0.8920663,0.5714928,0.5893677,0.86565566
1,164,20,6,"[[0.0, 0.2747407853603363, 0.0, 0.0, 0.0, 0.0], [0.34556031227111816, 0.0, 0.0, 0.0, 0.0, 0.0], [0.7637720108032227, 0.2430724948644638, 0.0, 0.00029586046002805233, 0.0, 0.7755094766616821], [0.0, 0.5016893744468689, 0.0, 0.0, 0.0, 0.0], [0.28995901346206665, 1.128496527671814, 0.20918354392051697, 0.0, 0.0, 0.0], [0.282480388879776, 0.944557249546051, 0.0, 0.6215807199478149, 0.4244960844516754, 0.0]]",12.776827815454453,14,32538.0,32361.155328939185,0,0.9232231721845455,0.36447516,0.33824137,1.0,0.58762956,0.7888034,0.6834357
1,165,21,6,"[[0.0, 0.4882110059261322, 0.0, 0.0, 0.0, 0.0], [0.30801695585250854, 0.0, 0.0, 0.0, 0.0, 0.0], [0.6644275188446045, 0.07102202624082565, 0.02541166916489601, 0.06588301062583923, 0.0, 0.7837695479393005], [0.0, 0.41134411096572876, 0.0, 0.0, 0.0, 0.0], [0.21362753212451935, 1.131919264793396, 0.22165603935718536, 0.0, 0.0, 0.0], [0.310118168592453, 0.7118600606918335, 0.0, 0.46561431884765625, 0.48524603247642517, 0.0]]",11.928746435791254,15,32729.0,32552.155328939185,0,0.7520712535642088,0.3540535,0.3193629,1.0,0.66077,0.83512676,0.58971596
1,166,22,6,"[[0.0, 0.4856050908565521, 0.0, 0.0, 0.0, 0.0], [0.5038235187530518, 0.0, 0.0, 0.0, 0.0, 0.00030872970819473267], [0.8573606610298157, 0.1194775253534317, 0.003795088268816471, 0.015173038467764854, 0.0, 0.5234841704368591], [0.1476210653781891, 0.4753161370754242, 0.0, 0.0, 0.0, 0.0], [0.12383925914764404, 1.116094708442688, 0.49433863162994385, 0.0, 0.02247939445078373, 0.0], [0.5934188365936279, 0.822716474533081, 0.0, 0.4990466833114624, 0.4544117748737335, 0.0]]",13.615923348814249,18,32921.0,32744.155328939185,0,0.7543840766511858,0.25661007,0.25833267,1.0,0.77477354,0.83906776,0.71471876
1,167,23,6,"[[0.0, 0.6436237692832947, 0.0, 0.0, 0.0, 0.0], [0.4919782280921936, 0.0, 0.0, 0.0, 0.0, 0.02169303223490715], [0.7705096006393433, 0.009988764300942421, 0.14941909909248352, 0.0761217549443245, 0.0, 0.5607143640518188], [0.09379160404205322, 0.36561617255210876, 0.0, 0.0, 0.0, 0.0], [0.05777579918503761, 1.1589354276657104, 0.5191439390182495, 0.0, 0.0027101878076791763, 0.0], [0.5926218032836914, 0.6667769551277161, 0.0, 0.4110713005065918, 0.5107753872871399, 0.0]]",13.200775285251439,18,33069.0,32892.15532893919,0,0.5787992247147485,0.22975752,0.2732751,1.0,0.8049326,0.8917347,0.63887763
2,0,0,0,"[[0.11016111075878143, 0.4286337196826935, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.05142296850681305, 0.0, 0.17593169212341309, 0.0, 0.0, 0.0], [0.9378330707550049, 0.23277440667152405, 0.2243841141462326, 0.0, 0.0, 0.19819532334804535], [1.2791696786880493, 1.6456949710845947, 0.8195684552192688, 0.0, 0.0, 0.33858340978622437], [1.5897295475006104, 0.8975830674171448, 0.0193621888756752, 0.2838646173477173, 0.0, 0.13408347964286804]]",15.85855533182621,17,147.0,147.0,0,0.5721414446681737,1.0,1.0,1.0,1.0,1.0,1.0
2,1,1,0,"[[0.1427306830883026, 0.4136984050273895, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.041367024183273315, 0.0, 0.15340274572372437, 0.0, 0.0, 0.09358136355876923], [0.8255993127822876, 0.23746360838413239, 0.20768260955810547, 0.01638175919651985, 0.0, 0.1492425501346588], [1.2790156602859497, 1.6600381135940552, 0.7378429770469666, 0.0, 0.0, 0.31358420848846436], [1.4691033363342285, 0.9134421348571777, 0.0, 0.31394487619400024, 0.0, 0.010368943214416504]]",15.310525983572006,18,282.0,282.0,0,0.524689474016428,1.0,0.9920182,1.0,0.9431795,0.9922619,0.959615
2,2,2,0,"[[0.1343076527118683, 0.5227665305137634, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0028760693967342377, 0.0, 0.2586705982685089, 0.0, 0.0, 0.20516592264175415], [0.7461603283882141, 0.18314410746097565, 0.22492481768131256, 0.007755395025014877, 0.0, 0.19320373237133026], [1.2239270210266113, 1.6433007717132568, 0.725997805595398, 0.0, 0.0, 0.262048602104187], [1.4591747522354126, 0.8030616044998169, 0.0, 0.24342231452465057, 0.0, 0.0]]",15.0946029946208,17,407.0,407.0,0,0.4849053970053792,0.9410177,1.0,1.0,0.94136417,1.0,0.8810547
2,3,3,0,"[[0.16336217522621155, 0.44136425852775574, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.055869780480861664, 0.0, 0.20544765889644623, 0.0, 0.0, 0.19833824038505554], [0.7423551678657532, 0.19517983496189117, 0.17812895774841309, 0.020188022404909134, 0.0, 0.14675861597061157], [1.2172924280166626, 1.6917222738265991, 0.7398484945297241, 0.0, 0.0, 0.2884563207626343], [1.4109938144683838, 0.9317556619644165, 0.0, 0.3442908525466919, 0.0, 0.0]]",15.342750951647758,17,520.0,520.0,0,0.43665724904835224,0.92106104,1.0,0.9907487,0.8921998,1.0,0.91867083
2,4,4,0,"[[0.043156493455171585, 0.41299355030059814, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.01892518438398838, 0.0, 0.04192990064620972, 0.0, 0.1339908242225647, 0.3382928967475891], [0.6664246320724487, 0.4044904112815857, 0.19117560982704163, 0.0, 0.0, 0.12580083310604095], [1.2565990686416626, 1.2969212532043457, 0.5055800080299377, 0.0, 0.0, 0.0], [1.3066954612731934, 0.8624985218048096, 0.0, 0.17336641252040863, 0.0, 0.043569356203079224]]",13.700092557817698,17,636.0,636.0,0,0.4502999074421823,0.9548608,1.0,0.97496897,0.94674724,0.835873,0.85718983
2,5,5,0,"[[0.0, 0.2976829707622528, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.13822302222251892, 0.0, 0.0, 0.0, 0.2606615424156189, 0.26856285333633423], [0.7674598693847656, 0.5432559847831726, 0.12210850417613983, 0.0, 0.0, 0.053216226398944855], [1.26103675365448, 1.1920896768569946, 0.5244340896606445, 0.0, 0.0, 0.0], [1.3338807821273804, 1.0183602571487427, 0.14790022373199463, 0.22845637798309326, 0.0, 0.193736732006073]]",14.716864254325628,16,777.0,777.0,0,0.5492831357456743,0.9403848,0.97633314,0.97698313,0.9706212,0.77343774,0.9389387
2,6,6,0,"[[0.0, 0.3521433174610138, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.12648870050907135, 0.0, 0.0, 0.0, 0.3074657917022705, 0.43002575635910034], [0.663857638835907, 0.5767822861671448, 0.10753678530454636, 0.0, 0.0, 0.045830339193344116], [1.2475935220718384, 1.1026716232299805, 0.4462544918060303, 0.0, 0.0, 0.0], [1.2747738361358643, 0.9585203528404236, 0.08430573344230652, 0.1691896766424179, 0.0, 0.11247393488883972]]",14.324236147105694,16,940.0,940.0,0,0.6376757638528943,0.91455907,1.0,1.0,0.96466964,0.742719,0.87606764
2,7,7,0,"[[0.0, 0.0994899570941925, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2642253041267395, 0.19013728201389313, 0.0, 0.0, 0.4445584714412689, 0.3648310899734497], [0.7373790740966797, 0.7227138876914978, 0.0, 0.0, 0.0, 0.0], [1.2644410133361816, 0.994701087474823, 0.43076691031455994, 0.0, 0.0, 0.0], [1.2130920886993408, 1.2516850233078003, 0.3228963017463684, 0.32630354166030884, 0.0, 0.18421779572963715]]",16.015355102717876,15,1145.0,1145.0,0,0.8039846448972822,0.90286684,1.0,0.97233534,0.91382587,0.6568081,1.0
2,8,8,0,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.07018108665943146, 0.0, 0.0], [0.26960489153862, 0.2769462764263153, 0.0, 0.0, 0.5007848739624023, 0.42420631647109985], [0.652637779712677, 0.7956931591033936, 0.0, 0.0, 0.0, 0.0], [1.264290690422058, 0.8652245402336121, 0.29936620593070984, 0.0, 0.0, 0.0], [1.0534719228744507, 1.3400832414627075, 0.39280402660369873, 0.3622729182243347, 0.0, 0.1614445596933365]]",15.947198286652565,15,1406.0,1406.0,0,1.0280528017133475,0.9145924,1.0,0.9379365,0.85913503,0.5868719,1.0
2,9,9,0,"[[0.01581268385052681, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.1454203724861145, 0.0, 0.0], [0.1863432079553604, 0.2975146472454071, 0.0, 0.0, 0.47796884179115295, 0.3068925142288208], [0.6508784294128418, 0.7961809039115906, 0.03721757233142853, 0.0, 0.0, 0.0], [1.2438843250274658, 0.7605741024017334, 0.20817331969738007, 0.0, 0.0, 0.0], [0.9268854856491089, 1.3794493675231934, 0.4841218590736389, 0.3516557812690735, 0.0, 0.2953673005104065]]",15.18556722253561,17,1615.0,1615.0,0,0.8208144327774644,0.95786726,0.9769929,0.8317774,0.8541374,0.54804784,1.0
2,10,10,0,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.03166423738002777, 0.0, 0.3142635226249695, 0.0, 0.0], [0.19639714062213898, 0.353138267993927, 0.0, 0.0, 0.5739494562149048, 0.36098581552505493], [0.604461133480072, 0.8924466967582703, 0.014453770592808723, 0.0, 0.0, 0.0], [1.2398637533187866, 0.5821560025215149, 0.09719441086053848, 0.0, 0.0, 0.0], [0.8242956399917603, 1.4275660514831543, 0.5616273880004883, 0.3349446654319763, 0.0016705691814422607, 0.3464900851249695]]",15.398375786840916,18,1795.0,1795.0,0,0.7046016242131591,0.9690692,0.98800725,0.8120553,0.8466766,0.46656856,1.0
2,11,11,0,"[[0.11509951949119568, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.33178186416625977, 0.0, 0.0], [0.11580802500247955, 0.31412142515182495, 0.0, 0.0, 0.4282603859901428, 0.3819199204444885], [0.4737408757209778, 0.8188374638557434, 0.0643516257405281, 0.0, 0.0, 0.0], [1.2222554683685303, 0.6782008409500122, 0.011356199160218239, 0.0, 0.0, 0.0], [0.6557310223579407, 1.395719051361084, 0.4363236725330353, 0.35965579748153687, 0.0, 0.22375324368476868]]",13.770431832410395,17,1982.0,1982.0,0,0.7342295681675896,1.0,0.9615624,0.78287745,0.79827714,0.511423,0.9364212
2,12,12,0,"[[0.06535811722278595, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.2923315465450287, 0.0, 0.0], [0.20779705047607422, 0.3654826581478119, 0.0, 0.0, 0.48703956604003906, 0.2695074677467346], [0.6028218269348145, 0.8625537157058716, 0.030625933781266212, 0.0, 0.0, 0.0], [1.1764644384384155, 0.6512990593910217, 0.11424333602190018, 0.0, 0.0, 0.0], [0.7422204613685608, 1.4912034273147583, 0.5417267084121704, 0.39464086294174194, 0.010468818247318268, 0.3498222827911377]]",14.990850366652012,18,2212.0,2212.0,0,0.905009149633348,0.9503687,0.9362904,0.77016807,0.8378067,0.5009285,1.0
2,13,13,0,"[[0.1597573161125183, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2506411373615265, 0.2869933843612671, 0.0, 0.0, 0.23779425024986267, 0.1450643539428711], [0.6551072597503662, 0.6939515471458435, 0.04711603373289108, 0.0, 0.0, 0.0], [1.1211310625076294, 1.067773461341858, 0.3332267999649048, 0.0, 0.0, 0.0], [0.8271591067314148, 1.4947504997253418, 0.3380296528339386, 0.5113760232925415, 0.0, 0.19818472862243652]]",14.413698941469193,16,2429.0,2429.0,0,0.8535863010585308,0.9078388,0.8791803,0.8073373,0.83975625,0.6806075,1.0
2,14,14,0,"[[0.06803584098815918, 0.1287265419960022, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.24284549057483673, 0.16356509923934937, 0.0, 0.0, 0.22020046412944794, 0.37780100107192993], [0.4998600482940674, 0.6991637349128723, 0.03730103373527527, 0.0, 0.0, 0.0], [1.0984834432601929, 1.0766749382019043, 0.27456411719322205, 0.0, 0.0, 0.0], [0.800254225730896, 1.3037663698196411, 0.10766366124153137, 0.40417933464050293, 0.02866540104150772, 0.04360922425985336]]",13.289818815886974,18,2630.0,2630.0,0,0.7907101811841131,0.87908405,0.87813467,0.89539176,0.8637159,0.704292,0.88279533
2,15,15,0,"[[0.12232555449008942, 0.22371309995651245, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.3144674301147461, 0.15198560059070587, 0.0, 0.0, 0.058677010238170624, 0.27678850293159485], [0.5891552567481995, 0.5429579615592957, 0.019337812438607216, 0.0, 0.0, 0.0], [1.0239595174789429, 1.4026159048080444, 0.5244730710983276, 0.0, 0.0, 0.0], [0.9298301339149475, 1.3519154787063599, 0.0, 0.5231490135192871, 0.0, 0.0]]",14.039088882505894,15,2851.0,2851.0,0,0.8699609111174941,0.8005668,0.87237126,0.9241487,0.86039007,0.843234,0.9164084
2,16,16,0,"[[0.3698696494102478, 0.29706135392189026, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.1670101433992386, 0.09028542041778564, 0.0, 0.0, 0.0, 0.18361087143421173], [0.5443493127822876, 0.30222195386886597, 0.14061300456523895, 0.039579976350069046, 0.0, 0.0], [0.9646191000938416, 1.6512409448623657, 0.594122588634491, 0.0, 0.0, 0.0], [0.8564722537994385, 1.3143616914749146, 0.0, 0.5694620013237, 0.0, 0.0]]",13.50701442360878,15,3110.0,3110.0,0,1.0224929855763911,0.8073641,0.9006674,0.85310125,0.8175981,0.96859396,0.87407386
2,17,17,0,"[[0.34606850147247314, 0.498774915933609, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.07905200123786926, 0.0, 0.0008123079314827919, 0.0, 0.0, 0.27766215801239014], [0.45737534761428833, 0.2667166590690613, 0.21988043189048767, 0.032733578234910965, 0.0, 0.0018653180450201035], [0.9192822575569153, 1.6063295602798462, 0.5452100038528442, 0.0, 0.0, 0.0], [0.8437271118164062, 1.0864239931106567, 0.0, 0.40484994649887085, 0.019904494285583496, 0.0]]",12.75564265344292,17,3423.0,3423.0,0,1.239244357346557,0.8028356,0.89194757,0.8724993,0.881204,0.9875988,0.7636841
2,18,18,0,"[[0.37686699628829956, 0.4925081729888916, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.09185908734798431, 0.0, 0.0, 0.0, 0.0, 0.17734648287296295], [0.5082759857177734, 0.24743284285068512, 0.23711036145687103, 0.014102514833211899, 0.0, 0.011189909651875496], [0.8668132424354553, 1.6214364767074585, 0.591210126876831, 0.0, 0.0, 0.0], [0.8447684049606323, 1.1180267333984375, 0.0, 0.4235883951187134, 0.021071970462799072, 0.0]]",12.75786657910794,16,3713.0,3713.0,0,1.147242133420892,0.78465474,0.85867417,0.838323,0.89755505,1.0,0.78041244
