episode,step,hour,rebalance_cost,num_rebalances,total_demand,total_served,service_rate,reward
5,115,116,40.00940728187561,4,22958.0,22958.0,1.0,0.8199905927181244
5,116,117,11.36637568473816,2,23163.0,23163.0,1.0,0.8086336243152619
5,117,118,11.61349868774414,1,23342.0,23342.0,1.0,0.7043865013122559
5,118,119,30.112679958343506,2,23497.0,23497.0,1.0,0.5898873200416564
5,119,120,13.24552297592163,1,23640.0,23640.0,1.0,0.5587544770240783
5,120,121,26.16884994506836,2,23775.0,23775.0,1.0,0.5138311500549316
5,121,122,0.0,0,23911.0,23911.0,1.0,0.544
5,122,123,40.49982523918152,5,24044.0,24044.0,1.0,0.4915001747608185
5,123,124,0.0,0,24161.0,24161.0,1.0,0.468
5,124,125,0.0,0,24279.0,24279.0,1.0,0.472
5,125,126,0.0,0,24406.0,24406.0,1.0,0.508
5,126,127,10.5499267578125,1,24562.0,24562.0,1.0,0.6134500732421875
5,127,128,0.0,0,24782.0,24782.0,1.0,0.88
5,128,129,0.0,0,25051.0,25051.0,1.0,1.076
5,129,130,7.419759750366211,1,25243.0,25243.0,1.0,0.7605802402496338
5,130,131,30.048792362213135,4,25416.0,25416.0,1.0,0.6619512076377869
5,131,132,0.0,0,25612.0,25612.0,1.0,0.784
5,132,133,0.0,0,25829.0,25829.0,1.0,0.868
5,133,134,40.14389085769653,2,26056.0,26056.0,1.0,0.8678561091423035
5,134,135,47.638025522232056,4,26276.0,26276.0,1.0,0.8323619744777679
5,135,136,0.0,0,26497.0,26497.0,1.0,0.884
5,136,137,24.537171840667725,4,26729.0,26729.0,1.0,0.9034628281593323
5,137,138,0.0,0,27049.0,27049.0,1.0,1.28
5,138,139,40.89485144615173,4,27349.0,27349.0,1.0,1.1591051485538482
5,139,140,0.0,0,27569.0,27569.0,1.0,0.88
5,140,141,7.081393003463745,1,27796.0,27796.0,1.0,0.9009186069965363
5,141,142,13.895237445831299,2,27986.0,27986.0,1.0,0.7461047625541687
5,142,143,0.0,0,28181.0,28181.0,1.0,0.78
5,143,144,0.0,0,28327.0,28327.0,1.0,0.584
5,144,145,3.3445544242858887,1,28466.0,28466.0,1.0,0.5526554455757141
5,145,146,0.0,0,28634.0,28634.0,1.0,0.672
5,146,147,25.29827356338501,2,28759.0,28759.0,1.0,0.474701726436615
5,147,148,8.98436450958252,2,28891.0,28891.0,1.0,0.5190156354904175
5,148,149,19.529467582702637,2,28993.0,28993.0,1.0,0.38847053241729734
5,149,150,10.536465644836426,1,29145.0,29145.0,1.0,0.5974635343551635
5,150,151,0.0,0,29296.0,29296.0,1.0,0.604
5,151,152,25.471628665924072,2,29490.0,29490.0,1.0,0.7505283713340759
5,152,153,0.0,0,29770.0,29770.0,1.0,1.12
5,153,154,9.664438962936401,1,29991.0,29991.0,1.0,0.8743355610370636
5,154,155,13.32248067855835,2,30176.0,30176.0,1.0,0.7266775193214416
5,155,156,26.8833749294281,2,30394.0,30394.0,1.0,0.845116625070572
5,156,157,0.0,0,30635.0,30635.0,1.0,0.964
5,157,158,0.0,0,30849.0,30849.0,1.0,0.856
5,158,159,28.88472270965576,2,31050.0,31050.0,1.0,0.7751152772903442
5,159,160,0.0,0,31293.0,31293.0,1.0,0.972
5,160,161,27.83456015586853,3,31507.0,31507.0,1.0,0.8281654398441315
5,161,162,10.279542207717896,1,31829.0,31829.0,1.0,1.277720457792282
5,162,163,41.308956146240234,2,32106.0,32106.0,1.0,1.0666910438537598
5,163,164,0.0,0,32352.0,32352.0,1.0,0.984
5,164,165,61.77893662452698,6,32572.0,32572.0,1.0,0.8182210633754731
5,165,166,0.0,0,32766.0,32766.0,1.0,0.776
5,166,167,0.0,0,32949.0,32949.0,1.0,0.732
5,167,168,14.969774723052979,1,33125.0,33125.0,1.0,0.689030225276947
6,0,1,0.0,0,131.0,131.0,1.0,0.524
6,1,2,0.0,0,269.0,269.0,1.0,0.552
6,2,3,0.0,0,397.0,397.0,1.0,0.512
6,3,4,0.0,0,519.0,519.0,1.0,0.488
6,4,5,0.0,0,664.0,664.0,1.0,0.58
6,5,6,0.0,0,791.0,791.0,1.0,0.508
6,6,7,0.0,0,957.0,957.0,1.0,0.664
6,7,8,0.0,0,1187.0,1187.0,1.0,0.92
6,8,9,0.0,0,1467.0,1467.0,1.0,1.12
6,9,10,23.827412366867065,2,1654.0,1654.0,1.0,0.724172587633133
6,10,11,18.110291004180908,2,1814.0,1814.0,1.0,0.6218897089958191
6,11,12,0.0,0,2027.0,2027.0,1.0,0.852
6,12,13,0.0,0,2225.0,2225.0,1.0,0.792
6,13,14,0.0,0,2459.0,2459.0,1.0,0.936
6,14,15,0.0,0,2676.0,2676.0,1.0,0.868
6,15,16,16.934602737426758,2,2893.0,2893.0,1.0,0.8510653972625732
6,16,17,0.0,0,3135.0,3135.0,1.0,0.968
6,17,18,0.0,0,3423.0,3423.0,1.0,1.152
6,18,19,9.926730155944824,1,3708.0,3708.0,1.0,1.1300732698440552
6,19,20,14.559708595275879,1,3964.0,3964.0,1.0,1.009440291404724
6,20,21,25.306268095970154,4,4162.0,4162.0,1.0,0.7666937319040299
6,21,22,12.316248893737793,1,4319.0,4319.0,1.0,0.6156837511062622
6,22,23,0.0,0,4500.0,4500.0,1.0,0.724
6,23,24,17.91401982307434,1,4666.0,4666.0,1.0,0.6460859801769256
6,24,25,0.0,0,4810.0,4810.0,1.0,0.576
6,25,26,18.52424144744873,2,4928.0,4928.0,1.0,0.4534757585525513
6,26,27,0.0,0,5058.0,5058.0,1.0,0.52
6,27,28,0.0,0,5181.0,5181.0,1.0,0.492
6,28,29,16.910223960876465,2,5307.0,5307.0,1.0,0.4870897760391235
6,29,30,0.0,0,5444.0,5444.0,1.0,0.548
6,30,31,12.403493165969849,2,5593.0,5593.0,1.0,0.5835965068340302
6,31,32,0.0,0,5815.0,5815.0,1.0,0.888
6,32,33,0.0,0,6077.0,6077.0,1.0,1.048
6,33,34,24.804434776306152,3,6279.0,6279.0,1.0,0.7831955652236938
6,34,35,22.7573664188385,2,6456.0,6456.0,1.0,0.6852426335811616
6,35,36,0.0,0,6656.0,6656.0,1.0,0.8
6,36,37,0.0,0,6879.0,6879.0,1.0,0.892
6,37,38,8.951822519302368,1,7083.0,7083.0,1.0,0.8070481774806977
6,38,39,30.421263694763184,2,7300.0,7300.0,1.0,0.8375787363052368
6,39,40,18.047696113586426,1,7495.0,7495.0,1.0,0.7619523038864136
6,40,41,0.0,0,7721.0,7721.0,1.0,0.904
6,41,42,10.026849746704102,2,8036.0,8036.0,1.0,1.2499731502532958
6,42,43,0.0,0,8341.0,8341.0,1.0,1.22
6,43,44,7.546187400817871,1,8585.0,8585.0,1.0,0.9684538125991822
6,44,45,24.856189727783203,2,8813.0,8813.0,1.0,0.8871438102722168
6,45,46,25.4543399810791,2,9010.0,9010.0,1.0,0.7625456600189209
6,46,47,0.0,0,9160.0,9160.0,1.0,0.6
6,47,48,0.0,0,9328.0,9328.0,1.0,0.672
6,48,49,16.84634017944336,1,9458.0,9458.0,1.0,0.5031536598205566
6,49,50,0.0,0,9584.0,9584.0,1.0,0.504
6,50,51,0.0,0,9708.0,9708.0,1.0,0.496
6,51,52,31.11156392097473,4,9822.0,9822.0,1.0,0.42488843607902527
6,52,53,0.0,0,9957.0,9957.0,1.0,0.54
6,53,54,0.0,0,10081.0,10081.0,1.0,0.496
6,54,55,7.047370433807373,1,10217.0,10217.0,1.0,0.5369526295661926
6,55,56,0.0,0,10425.0,10425.0,1.0,0.832
6,56,57,18.406591415405273,1,10674.0,10674.0,1.0,0.9775934085845948
6,57,58,33.57539415359497,3,10885.0,10885.0,1.0,0.8104246058464051
6,58,59,16.495636701583862,1,11058.0,11058.0,1.0,0.6755043632984161
6,59,60,14.495126008987427,1,11261.0,11261.0,1.0,0.7975048739910126
6,60,61,0.0,0,11488.0,11488.0,1.0,0.908
6,61,62,22.49135994911194,2,11711.0,11711.0,1.0,0.869508640050888
6,62,63,0.0,0,11927.0,11927.0,1.0,0.864
6,63,64,19.177838563919067,1,12143.0,12143.0,1.0,0.8448221614360809
6,64,65,19.827375411987305,2,12382.0,12382.0,1.0,0.9361726245880126
6,65,66,13.413763046264648,1,12658.0,12658.0,1.0,1.0905862369537354
6,66,67,5.234934329986572,1,12957.0,12957.0,1.0,1.1907650656700135
6,67,68,22.714458465576172,2,13210.0,13210.0,1.0,0.9892855415344238
6,68,69,51.65468788146973,4,13420.0,13420.0,1.0,0.7883453121185303
6,69,70,30.439109325408936,4,13641.0,13641.0,1.0,0.8535608906745911
6,70,71,12.437398910522461,1,13812.0,13812.0,1.0,0.6715626010894775
6,71,72,16.322232246398926,2,13982.0,13982.0,1.0,0.6636777677536011
6,72,73,3.8677196502685547,1,14127.0,14127.0,1.0,0.5761322803497314
6,73,74,20.995512008666992,1,14259.0,14259.0,1.0,0.507004487991333
6,74,75,0.0,0,14410.0,14410.0,1.0,0.604
6,75,76,39.15062713623047,4,14537.0,14537.0,1.0,0.46884937286376954
6,76,77,0.0,0,14679.0,14679.0,1.0,0.568
6,77,78,0.0,0,14797.0,14797.0,1.0,0.472
6,78,79,0.0,0,14953.0,14953.0,1.0,0.624
6,79,80,0.0,0,15148.0,15148.0,1.0,0.78
6,80,81,11.70842170715332,2,15400.0,15400.0,1.0,0.9962915782928466
6,81,82,0.0,0,15612.0,15612.0,1.0,0.848
6,82,83,0.0,0,15793.0,15793.0,1.0,0.724
6,83,84,0.0,0,15977.0,15977.0,1.0,0.736
6,84,85,0.0,0,16199.0,16199.0,1.0,0.888
6,85,86,0.0,0,16424.0,16424.0,1.0,0.9
6,86,87,8.82835578918457,1,16640.0,16640.0,1.0,0.8551716442108155
6,87,88,0.0,0,16863.0,16863.0,1.0,0.892
6,88,89,0.0,0,17137.0,17137.0,1.0,1.096
6,89,90,53.731462478637695,4,17442.0,17442.0,1.0,1.1662685375213624
6,90,91,17.179906129837036,2,17769.0,17769.0,1.0,1.290820093870163
6,91,92,0.0,0,18025.0,18025.0,1.0,1.024
6,92,93,19.04425621032715,2,18230.0,18230.0,1.0,0.8009557437896728
6,93,94,0.0,0,18397.0,18397.0,1.0,0.668
6,94,95,34.39688730239868,2,18585.0,18585.0,1.0,0.7176031126976014
6,95,96,0.0,0,18747.0,18747.0,1.0,0.648
6,96,97,0.0,0,18895.0,18895.0,1.0,0.592
6,97,98,0.0,0,19017.0,19017.0,1.0,0.488
6,98,99,0.0,0,19137.0,19137.0,1.0,0.48
6,99,100,0.0,0,19239.0,19239.0,1.0,0.408
6,100,101,27.93040442466736,3,19361.0,19361.0,1.0,0.46006959557533267
6,101,102,0.0,0,19502.0,19502.0,1.0,0.564
6,102,103,15.844915866851807,2,19639.0,19639.0,1.0,0.5321550841331482
6,103,104,46.48517727851868,4,19856.0,19856.0,1.0,0.8215148227214814
6,104,105,0.0,0,20144.0,20144.0,1.0,1.152
6,105,106,32.91076612472534,2,20346.0,20346.0,1.0,0.7750892338752746
6,106,107,0.0,0,20525.0,20525.0,1.0,0.716
6,107,108,18.76454186439514,2,20729.0,20729.0,1.0,0.7972354581356048
6,108,109,5.232938766479492,1,20971.0,20971.0,1.0,0.9627670612335205
6,109,110,25.96930432319641,2,21203.0,21203.0,1.0,0.9020306956768036
6,110,111,20.464567184448242,1,21423.0,21423.0,1.0,0.8595354328155518
6,111,112,24.904059171676636,2,21646.0,21646.0,1.0,0.8670959408283234
6,112,113,27.236407041549683,3,21900.0,21900.0,1.0,0.9887635929584503
6,113,114,0.0,0,22187.0,22187.0,1.0,1.148
6,114,115,22.867157459259033,4,22463.0,22463.0,1.0,1.081132842540741
6,115,116,23.556408882141113,1,22734.0,22734.0,1.0,1.060443591117859
6,116,117,0.0,0,22964.0,22964.0,1.0,0.92
6,117,118,19.65612030029297,1,23139.0,23139.0,1.0,0.680343879699707
6,118,119,0.0,0,23315.0,23315.0,1.0,0.704
6,119,120,30.19871759414673,2,23470.0,23470.0,1.0,0.5898012824058533
6,120,121,28.535336017608643,2,23602.0,23602.0,1.0,0.49946466398239137
6,121,122,0.0,0,23742.0,23742.0,1.0,0.56
6,122,123,0.0,0,23867.0,23867.0,1.0,0.5
6,123,124,0.0,0,23995.0,23995.0,1.0,0.512
6,124,125,0.0,0,24102.0,24102.0,1.0,0.428
6,125,126,0.0,0,24218.0,24218.0,1.0,0.464
6,126,127,0.0,0,24387.0,24387.0,1.0,0.676
6,127,128,53.00657391548157,6,24607.0,24607.0,1.0,0.8269934260845184
6,128,129,0.0,0,24876.0,24876.0,1.0,1.076
6,129,130,0.0,0,25112.0,25112.0,1.0,0.944
6,130,131,9.213393926620483,1,25298.0,25298.0,1.0,0.7347866060733795
6,131,132,0.0,0,25500.0,25500.0,1.0,0.808
6,132,133,14.799049377441406,2,25697.0,25697.0,1.0,0.7732009506225586
6,133,134,0.0,0,25912.0,25912.0,1.0,0.86
6,134,135,0.0,0,26125.0,26125.0,1.0,0.852
6,135,136,0.0,0,26353.0,26353.0,1.0,0.912
6,136,137,6.304064750671387,1,26597.0,26597.0,1.0,0.9696959352493286
6,137,138,0.0,0,26903.0,26903.0,1.0,1.224
6,138,139,24.63460636138916,2,27213.0,27213.0,1.0,1.2153653936386108
6,139,140,24.954500198364258,2,27483.0,27483.0,1.0,1.0550454998016356
6,140,141,0.0,0,27688.0,27688.0,1.0,0.82
6,141,142,18.429346561431885,1,27904.0,27904.0,1.0,0.8455706534385681
6,142,143,26.413055896759033,2,28076.0,28076.0,1.0,0.6615869441032409
6,143,144,0.0,0,28244.0,28244.0,1.0,0.672
6,144,145,0.0,0,28416.0,28416.0,1.0,0.688
6,145,146,0.0,0,28560.0,28560.0,1.0,0.576
6,146,147,26.882279872894287,2,28663.0,28663.0,1.0,0.3851177201271057
6,147,148,0.0,0,28795.0,28795.0,1.0,0.528
6,148,149,15.181143283843994,2,28918.0,28918.0,1.0,0.476818856716156
6,149,150,0.0,0,29048.0,29048.0,1.0,0.52
6,150,151,13.285765171051025,1,29188.0,29188.0,1.0,0.546714234828949
6,151,152,0.0,0,29397.0,29397.0,1.0,0.836
6,152,153,20.933955311775208,2,29623.0,29623.0,1.0,0.8830660446882248
6,153,154,12.90366268157959,1,29859.0,29859.0,1.0,0.9310963373184205
6,154,155,0.0,0,30043.0,30043.0,1.0,0.736
6,155,156,20.594093799591064,1,30256.0,30256.0,1.0,0.8314059062004089
6,156,157,18.866740465164185,2,30462.0,30462.0,1.0,0.8051332595348358
6,157,158,17.842512607574463,2,30683.0,30683.0,1.0,0.8661574873924255
6,158,159,6.9197306632995605,1,30896.0,30896.0,1.0,0.8450802693367004
6,159,160,15.370335578918457,1,31128.0,31128.0,1.0,0.9126296644210815
6,160,161,26.627212285995483,2,31407.0,31407.0,1.0,1.0893727877140045
6,161,162,0.0,0,31717.0,31717.0,1.0,1.24
6,162,163,5.523468017578125,1,32009.0,32009.0,1.0,1.162476531982422
6,163,164,12.399921417236328,2,32258.0,32258.0,1.0,0.9836000785827637
6,164,165,0.0,0,32472.0,32472.0,1.0,0.856
6,165,166,0.0,0,32690.0,32690.0,1.0,0.872
6,166,167,74.78930282592773,4,32882.0,32882.0,1.0,0.6932106971740722
6,167,168,0.0,0,33054.0,33054.0,1.0,0.688
7,0,1,0.0,0,159.0,159.0,1.0,0.636
7,1,2,0.0,0,307.0,307.0,1.0,0.592
7,2,3,0.0,0,425.0,425.0,1.0,0.472
7,3,4,0.0,0,576.0,576.0,1.0,0.604
7,4,5,0.0,0,703.0,703.0,1.0,0.508
7,5,6,0.0,0,839.0,839.0,1.0,0.544
7,6,7,0.0,0,990.0,990.0,1.0,0.604
7,7,8,0.0,0,1207.0,1207.0,1.0,0.868
7,8,9,0.0,0,1501.0,1501.0,1.0,1.176
7,9,10,0.0,0,1679.0,1679.0,1.0,0.712
7,10,11,0.0,0,1871.0,1871.0,1.0,0.768
7,11,12,27.856292724609375,2,2060.0,2060.0,1.0,0.7281437072753906
7,12,13,8.062348365783691,1,2276.0,2276.0,1.0,0.8559376516342163
7,13,14,26.34807825088501,2,2506.0,2506.0,1.0,0.893651921749115
7,14,15,31.413763999938965,2,2695.0,2695.0,1.0,0.724586236000061
7,15,16,0.0,0,2931.0,2931.0,1.0,0.944
7,16,17,0.0,0,3175.0,3175.0,1.0,0.976
7,17,18,30.392940998077393,2,3495.0,3495.0,1.0,1.2496070590019226
7,18,19,22.104002952575684,2,3780.0,3780.0,1.0,1.1178959970474243
7,19,20,10.581464767456055,1,4027.0,4027.0,1.0,0.977418535232544
7,20,21,30.86756467819214,2,4231.0,4231.0,1.0,0.7851324353218079
7,21,22,53.35757339000702,6,4417.0,4417.0,1.0,0.690642426609993
7,22,23,0.0,0,4592.0,4592.0,1.0,0.7
7,23,24,0.0,0,4749.0,4749.0,1.0,0.628
7,24,25,0.0,0,4885.0,4885.0,1.0,0.544
7,25,26,0.0,0,5032.0,5032.0,1.0,0.588
7,26,27,21.22169804573059,2,5163.0,5163.0,1.0,0.5027783019542694
7,27,28,17.97125244140625,1,5312.0,5312.0,1.0,0.5780287475585938
7,28,29,0.0,0,5438.0,5438.0,1.0,0.504
7,29,30,0.0,0,5576.0,5576.0,1.0,0.552
7,30,31,3.900116443634033,1,5715.0,5715.0,1.0,0.552099883556366
7,31,32,9.150525331497192,1,5935.0,5935.0,1.0,0.8708494746685028
7,32,33,0.0,0,6197.0,6197.0,1.0,1.048
7,33,34,0.0,0,6408.0,6408.0,1.0,0.844
7,34,35,0.0,0,6604.0,6604.0,1.0,0.784
7,35,36,0.0,0,6826.0,6826.0,1.0,0.888
7,36,37,37.44033145904541,2,7070.0,7070.0,1.0,0.9385596685409546
7,37,38,15.151761054992676,1,7293.0,7293.0,1.0,0.8768482389450073
7,38,39,34.23550987243652,3,7512.0,7512.0,1.0,0.8417644901275635
7,39,40,0.0,0,7757.0,7757.0,1.0,0.98
7,40,41,21.760666370391846,1,8002.0,8002.0,1.0,0.9582393336296081
7,41,42,23.807167053222656,2,8294.0,8294.0,1.0,1.1441928329467774
7,42,43,17.524101734161377,1,8584.0,8584.0,1.0,1.1424758982658387
7,43,44,0.0,0,8836.0,8836.0,1.0,1.008
7,44,45,65.72221851348877,4,9032.0,9032.0,1.0,0.7182777814865112
7,45,46,0.0,0,9197.0,9197.0,1.0,0.66
7,46,47,0.0,0,9375.0,9375.0,1.0,0.712
7,47,48,0.0,0,9558.0,9558.0,1.0,0.732
7,48,49,28.76254153251648,3,9688.0,9688.0,1.0,0.4912374584674835
7,49,50,0.0,0,9827.0,9827.0,1.0,0.556
7,50,51,0.0,0,9962.0,9962.0,1.0,0.54
7,51,52,0.0,0,10076.0,10076.0,1.0,0.456
7,52,53,9.392192363739014,1,10207.0,10207.0,1.0,0.514607807636261
7,53,54,7.969655394554138,1,10350.0,10350.0,1.0,0.5640303446054459
7,54,55,0.0,0,10493.0,10493.0,1.0,0.572
7,55,56,9.07155704498291,1,10700.0,10700.0,1.0,0.8189284429550171
7,56,57,6.121159553527832,1,10972.0,10972.0,1.0,1.081878840446472
7,57,58,11.004053115844727,1,11188.0,11188.0,1.0,0.8529959468841553
7,58,59,14.384353637695312,1,11377.0,11377.0,1.0,0.7416156463623047
7,59,60,0.0,0,11581.0,11581.0,1.0,0.816
7,60,61,0.0,0,11829.0,11829.0,1.0,0.992
7,61,62,10.643030166625977,2,12042.0,12042.0,1.0,0.841356969833374
7,62,63,0.0,0,12250.0,12250.0,1.0,0.832
7,63,64,20.17567729949951,2,12459.0,12459.0,1.0,0.8158243227005005
7,64,65,22.331916332244873,1,12707.0,12707.0,1.0,0.9696680836677551
7,65,66,12.36271333694458,1,13038.0,13038.0,1.0,1.3116372866630555
7,66,67,29.132647275924683,4,13363.0,13363.0,1.0,1.2708673527240752
7,67,68,0.0,0,13617.0,13617.0,1.0,1.016
7,68,69,32.94458770751953,2,13828.0,13828.0,1.0,0.8110554122924805
7,69,70,43.00739526748657,2,14038.0,14038.0,1.0,0.7969926047325134
7,70,71,0.0,0,14211.0,14211.0,1.0,0.692
7,71,72,21.42869758605957,1,14368.0,14368.0,1.0,0.6065713024139404
7,72,73,0.0,0,14505.0,14505.0,1.0,0.548
7,73,74,9.632938385009766,1,14643.0,14643.0,1.0,0.5423670616149903
7,74,75,14.054622888565063,2,14770.0,14770.0,1.0,0.49394537711143494
7,75,76,0.0,0,14908.0,14908.0,1.0,0.552
7,76,77,12.311882495880127,2,15048.0,15048.0,1.0,0.5476881175041198
7,77,78,0.0,0,15170.0,15170.0,1.0,0.488
7,78,79,0.0,0,15346.0,15346.0,1.0,0.704
7,79,80,0.0,0,15566.0,15566.0,1.0,0.88
7,80,81,53.426344871520996,4,15816.0,15816.0,1.0,0.946573655128479
7,81,82,0.0,0,16035.0,16035.0,1.0,0.876
7,82,83,7.632014036178589,1,16225.0,16225.0,1.0,0.7523679859638214
7,83,84,31.241527557373047,2,16426.0,16426.0,1.0,0.772758472442627
7,84,85,13.753844261169434,2,16650.0,16650.0,1.0,0.8822461557388306
7,85,86,8.203827381134033,1,16878.0,16878.0,1.0,0.9037961726188659
7,86,87,0.0,0,17077.0,17077.0,1.0,0.796
7,87,88,0.0,0,17288.0,17288.0,1.0,0.844
7,88,89,5.254774570465088,1,17547.0,17547.0,1.0,1.0307452254295348
7,89,90,4.113861083984375,1,17888.0,17888.0,1.0,1.3598861389160157
7,90,91,6.605242729187012,1,18200.0,18200.0,1.0,1.241394757270813
7,91,92,6.371457576751709,1,18428.0,18428.0,1.0,0.9056285424232483
7,92,93,0.0,0,18624.0,18624.0,1.0,0.784
7,93,94,10.424651980400085,2,18808.0,18808.0,1.0,0.7255753480195999
7,94,95,19.06852102279663,2,18991.0,18991.0,1.0,0.7129314789772033
7,95,96,21.629000663757324,2,19160.0,19160.0,1.0,0.6543709993362427
7,96,97,0.0,0,19305.0,19305.0,1.0,0.58
7,97,98,23.645349502563477,2,19433.0,19433.0,1.0,0.48835465049743654
7,98,99,18.561861276626587,2,19542.0,19542.0,1.0,0.41743813872337343
7,99,100,18.934330940246582,1,19668.0,19668.0,1.0,0.4850656690597534
7,100,101,0.0,0,19802.0,19802.0,1.0,0.536
7,101,102,0.0,0,19932.0,19932.0,1.0,0.52
7,102,103,23.50431728363037,2,20091.0,20091.0,1.0,0.6124956827163697
7,103,104,24.12130117416382,2,20291.0,20291.0,1.0,0.7758786988258362
7,104,105,8.232327461242676,1,20576.0,20576.0,1.0,1.1317676725387573
7,105,106,0.0,0,20781.0,20781.0,1.0,0.82
7,106,107,0.0,0,20990.0,20990.0,1.0,0.836
7,107,108,7.862565040588379,1,21187.0,21187.0,1.0,0.7801374349594116
7,108,109,7.494612693786621,1,21427.0,21427.0,1.0,0.9525053873062134
7,109,110,0.0,0,21665.0,21665.0,1.0,0.952
7,110,111,0.0,0,21874.0,21874.0,1.0,0.836
7,111,112,0.0,0,22088.0,22088.0,1.0,0.856
7,112,113,48.6272292137146,4,22308.0,22308.0,1.0,0.8313727707862854
7,113,114,0.0,0,22639.0,22639.0,1.0,1.324
7,114,115,55.407060861587524,6,22919.0,22919.0,1.0,1.0645929391384126
7,115,116,20.93658685684204,2,23191.0,23191.0,1.0,1.067063413143158
7,116,117,17.01949954032898,1,23390.0,23390.0,1.0,0.778980500459671
7,117,118,0.0,0,23579.0,23579.0,1.0,0.756
7,118,119,24.978957653045654,2,23761.0,23761.0,1.0,0.7030210423469544
7,119,120,0.0,0,23906.0,23906.0,1.0,0.58
7,120,121,61.51142191886902,4,24065.0,24065.0,1.0,0.574488578081131
7,121,122,0.0,0,24200.0,24200.0,1.0,0.54
7,122,123,16.094570636749268,2,24313.0,24313.0,1.0,0.4359054293632507
7,123,124,0.0,0,24454.0,24454.0,1.0,0.564
7,124,125,36.3374662399292,4,24586.0,24586.0,1.0,0.4916625337600708
7,125,126,14.211222171783447,2,24725.0,24725.0,1.0,0.5417887778282166
7,126,127,12.626386642456055,1,24879.0,24879.0,1.0,0.6033736133575439
7,127,128,0.0,0,25094.0,25094.0,1.0,0.86
7,128,129,0.0,0,25348.0,25348.0,1.0,1.016
7,129,130,0.0,0,25561.0,25561.0,1.0,0.852
7,130,131,0.0,0,25769.0,25769.0,1.0,0.832
7,131,132,19.031102657318115,2,25976.0,25976.0,1.0,0.8089688973426818
7,132,133,0.0,0,26210.0,26210.0,1.0,0.936
7,133,134,61.7686824798584,6,26438.0,26438.0,1.0,0.8502313175201416
7,134,135,13.264587879180908,2,26687.0,26687.0,1.0,0.982735412120819
7,135,136,13.176033973693848,2,26909.0,26909.0,1.0,0.8748239660263062
7,136,137,10.673870086669922,1,27148.0,27148.0,1.0,0.9453261299133301
7,137,138,10.551778078079224,1,27434.0,27434.0,1.0,1.1334482219219209
7,138,139,26.191805601119995,3,27745.0,27745.0,1.0,1.21780819439888
7,139,140,0.0,0,27973.0,27973.0,1.0,0.912
7,140,141,0.0,0,28176.0,28176.0,1.0,0.812
7,141,142,0.0,0,28369.0,28369.0,1.0,0.772
7,142,143,0.0,0,28547.0,28547.0,1.0,0.712
7,143,144,11.899279594421387,2,28705.0,28705.0,1.0,0.6201007204055786
7,144,145,18.155131340026855,2,28837.0,28837.0,1.0,0.5098448686599731
7,145,146,0.0,0,28966.0,28966.0,1.0,0.516
7,146,147,0.0,0,29078.0,29078.0,1.0,0.448
7,147,148,0.0,0,29205.0,29205.0,1.0,0.508
7,148,149,6.46521520614624,1,29310.0,29310.0,1.0,0.41353478479385375
7,149,150,0.0,0,29440.0,29440.0,1.0,0.52
7,150,151,0.0,0,29608.0,29608.0,1.0,0.672
7,151,152,40.14877200126648,2,29797.0,29797.0,1.0,0.7158512279987336
7,152,153,13.624730110168457,2,30071.0,30071.0,1.0,1.0823752698898315
7,153,154,8.040014266967773,1,30251.0,30251.0,1.0,0.7119599857330322
7,154,155,21.30797028541565,2,30453.0,30453.0,1.0,0.7866920297145843
7,155,156,0.0,0,30640.0,30640.0,1.0,0.748
7,156,157,11.34943962097168,1,30874.0,30874.0,1.0,0.9246505603790284
7,157,158,0.0,0,31100.0,31100.0,1.0,0.904
7,158,159,20.28170394897461,2,31339.0,31339.0,1.0,0.9357182960510254
7,159,160,17.650694847106934,1,31578.0,31578.0,1.0,0.938349305152893
7,160,161,17.350875854492188,2,31838.0,31838.0,1.0,1.0226491241455078
7,161,162,50.9305100440979,3,32168.0,32168.0,1.0,1.269069489955902
7,162,163,31.60116195678711,2,32447.0,32447.0,1.0,1.0843988380432128
7,163,164,46.1014506816864,4,32698.0,32698.0,1.0,0.9578985493183136
7,164,165,0.0,0,32905.0,32905.0,1.0,0.828
7,165,166,0.0,0,33101.0,33101.0,1.0,0.784
7,166,167,18.752635717391968,2,33296.0,33296.0,1.0,0.7612473642826081
7,167,168,16.536856412887573,2,33476.0,33476.0,1.0,0.7034631435871124
8,0,1,0.0,0,154.0,154.0,1.0,0.616
8,1,2,0.0,0,292.0,292.0,1.0,0.552
8,2,3,0.0,0,402.0,402.0,1.0,0.44
8,3,4,0.0,0,528.0,528.0,1.0,0.504
8,4,5,0.0,0,645.0,645.0,1.0,0.468
8,5,6,0.0,0,793.0,793.0,1.0,0.592
8,6,7,0.0,0,945.0,945.0,1.0,0.608
8,7,8,0.0,0,1165.0,1165.0,1.0,0.88
8,8,9,0.0,0,1401.0,1401.0,1.0,0.944
8,9,10,19.655637502670288,2,1609.0,1609.0,1.0,0.8123443624973297
8,10,11,0.0,0,1809.0,1809.0,1.0,0.8
8,11,12,18.07193398475647,2,2011.0,2011.0,1.0,0.7899280660152436
8,12,13,0.0,0,2221.0,2221.0,1.0,0.84
8,13,14,7.1399126052856445,1,2437.0,2437.0,1.0,0.8568600873947143
8,14,15,17.853035926818848,2,2651.0,2651.0,1.0,0.8381469640731811
