episode,step,hour,rebalance_cost,num_rebalances,total_demand,total_served,service_rate,reward
2,159,160,16.296208733692765,18,31163.0,30968.042324727867,0.9937439375133288,0.8573849626018569
2,160,161,16.100137948989868,19,31438.0,31233.205030304907,0.9934857506935845,1.024876095513253
2,161,162,14.29125428199768,19,31741.0,31519.57638651014,0.9930240504870717,1.097936882949388
2,162,163,12.359157903119922,19,32016.0,31794.57638651014,0.9930839700933952,1.0876408420968802
2,163,164,15.635273603722453,16,32277.0,32055.57638651014,0.9931398948635295,1.0283647263962776
2,164,165,14.61895902454853,15,32490.0,32268.57638651014,0.9931848687753198,0.8373810409754515
2,165,166,12.251517243683338,15,32697.0,32475.57638651014,0.9932280143900095,0.8157484827563166
2,166,167,12.174041007645428,16,32878.0,32656.57638651014,0.993265295532275,0.7118259589923546
2,167,168,11.9079067427665,17,33006.0,32784.57638651014,0.9932914132736514,0.5000920932572335
3,0,1,15.85855533182621,17,144.0,144.0,1.0,0.5601414446681738
3,1,2,15.523519705981016,19,299.0,299.0,1.0,0.604476480294019
3,2,3,14.976041279733181,17,432.0,432.0,1.0,0.5170239587202669
3,3,4,15.28885605931282,17,558.0,558.0,1.0,0.48871114394068715
3,4,5,15.051638402044773,16,690.0,690.0,1.0,0.5129483615979552
3,5,6,13.767542891204357,16,816.0,816.0,1.0,0.49023245710879565
3,6,7,12.627584885805845,16,969.0,969.0,1.0,0.5993724151141941
3,7,8,12.241092775017023,15,1150.0,1150.0,1.0,0.711758907224983
3,8,9,12.164216816425323,16,1414.0,1414.0,1.0,1.0438357831835747
3,9,10,12.045942641794682,14,1619.0,1619.0,1.0,0.8079540573582054
3,10,11,11.202988781034946,15,1816.0,1816.0,1.0,0.776797011218965
3,11,12,12.633691444993019,15,2001.0,2001.0,1.0,0.727366308555007
3,12,13,11.730987234972417,16,2223.0,2223.0,1.0,0.8762690127650276
3,13,14,11.678324312902987,17,2422.0,2422.0,1.0,0.784321675687097
3,14,15,12.282958660274744,17,2615.0,2615.0,1.0,0.7597170413397253
3,15,16,12.339552884921432,17,2834.0,2834.0,1.0,0.8636604471150786
3,16,17,11.968643434345722,17,3069.0,3069.0,1.0,0.9280313565656543
3,17,18,12.134157144930214,17,3353.0,3353.0,1.0,1.1238658428550699
3,18,19,11.281314328312874,15,3636.0,3636.0,1.0,1.120718685671687
3,19,20,11.63701268285513,16,3855.0,3855.0,1.0,0.8643629873171449
3,20,21,11.860075175762177,15,4041.0,4041.0,1.0,0.7321399248242378
3,21,22,11.895221814513206,15,4231.0,4231.0,1.0,0.7481047781854868
3,22,23,12.102416478097439,16,4424.0,4424.0,1.0,0.7598975835219025
3,23,24,12.448382310569286,17,4574.0,4574.0,1.0,0.5875516176894308
3,24,25,14.850406937301159,15,4718.0,4718.0,1.0,0.5611495930626988
3,25,26,14.63123106956482,14,4848.0,4848.0,1.0,0.5053687689304351
3,26,27,14.080603486858308,14,4977.0,4977.0,1.0,0.5019193965131417
3,27,28,14.081418946385384,14,5104.0,5104.0,1.0,0.49391858105361464
3,28,29,13.891174651682377,15,5215.0,5215.0,1.0,0.4301088253483176
3,29,30,13.535648263990879,14,5356.0,5356.0,1.0,0.5504643517360092
3,30,31,13.60526464227587,17,5485.0,5485.0,1.0,0.5023947353577242
3,31,32,13.489890939556062,17,5706.0,5706.0,1.0,0.8705101090604439
3,32,33,13.22043165937066,17,5964.0,5964.0,1.0,1.0187795683406293
3,33,34,12.895235285162926,14,6159.0,6159.0,1.0,0.7671047647148371
3,34,35,15.564192242920399,21,6353.0,6353.0,1.0,0.7604358077570796
3,35,36,14.53322565741837,21,6559.0,6559.0,1.0,0.8094667743425816
3,36,37,16.190215468406677,21,6784.0,6784.0,1.0,0.8838097845315933
3,37,38,16.175943911075592,21,7024.0,7024.0,1.0,0.9438240560889244
3,38,39,14.316331654787064,18,7234.0,7234.0,1.0,0.8256836683452129
3,39,40,13.635689603164792,19,7442.0,7442.0,1.0,0.8183643103968352
3,40,41,12.187163788825274,19,7663.0,7663.0,1.0,0.8718128362111748
3,41,42,12.38552314415574,19,7951.0,7946.57552770633,0.9994435326004691,1.113067643093825
3,42,43,13.667192405089736,20,8243.0,8234.689077589806,0.9989917599890582,1.1310141068957642
3,43,44,15.223751349374652,20,8481.0,8468.191707400545,0.9984897662304616,0.9097920275150606
3,44,45,15.807458659633994,20,8685.0,8665.015750737355,0.9976989926007317,0.7571368013612264
3,45,46,15.348369466140866,20,8883.0,8859.976232364183,0.9974081090131918,0.7584145202948273
3,46,47,14.859797170385718,20,9093.0,9069.976232364183,0.9974679679274367,0.8251402028296143
3,47,48,15.001091059297323,21,9255.0,9231.976232364183,0.9975122887481559,0.6329989089407027
3,48,49,15.976293671876192,16,9399.0,9375.976232364183,0.9975504024219792,0.5600237063281238
3,49,50,15.732681043446064,16,9550.0,9526.976232364183,0.997589134278972,0.5882673189565539
3,50,51,15.56153755262494,17,9681.0,9657.976232364183,0.9976217572941001,0.508438462447375
3,51,52,15.687428625300527,18,9822.0,9798.976232364183,0.99765589822482,0.5483125713746995
3,52,53,14.965396925807,18,9974.0,9950.976232364183,0.9976916214521939,0.593034603074193
3,53,54,14.276887033134699,18,10111.0,10087.976232364183,0.9977228990568868,0.5337231129668653
3,54,55,14.974659275263548,18,10264.0,10240.976232364183,0.9977568425919897,0.5970253407247365
3,55,56,14.360894626006484,19,10483.0,10455.034359928288,0.9973322865523503,0.8319878707586256
3,56,57,14.78086793422699,18,10768.0,10731.7951018282,0.9966377323391716,1.0757835834652436
3,57,58,11.348620507866144,17,10979.0,10942.7951018282,0.996702350107314,0.8326513794921339
3,58,59,11.057678747922182,18,11170.0,11133.7951018282,0.9967587378539122,0.7529423212520778
3,59,60,9.533664597198367,19,11359.0,11322.7951018282,0.9968126685296417,0.7464663354028016
3,60,61,10.685732215642929,18,11568.0,11531.7951018282,0.996870254307417,0.8253142677843571
3,61,62,12.244008459150791,18,11782.0,11744.464485527755,0.9968141644481204,0.8357722937381724
3,62,63,12.875982746481895,18,11987.0,11949.464485527755,0.9968686481628226,0.8071240172535181
3,63,64,13.44143233075738,18,12193.0,12155.464485527755,0.9969215521633523,0.8105585676692426
3,64,65,14.353813496418297,20,12440.0,12402.464485527755,0.9969826756855108,0.9736461865035817
3,65,66,14.300538497976959,18,12786.0,12740.368786608045,0.996431158032852,1.321125267983767
3,66,67,12.32960856705904,19,13071.0,13025.368786608045,0.9965089730401687,1.127670391432941
3,67,68,14.61860379576683,18,13305.0,13259.368786608045,0.9965703710340508,0.9213813962042332
3,68,69,14.466431818902493,16,13520.0,13474.368786608045,0.9966249102520743,0.8455335681810975
3,69,70,13.27421810850501,18,13710.0,13664.368786608045,0.9966716839247298,0.746725781891495
3,70,71,14.693652555346489,17,13884.0,13838.368786608045,0.9967133957510836,0.6813063474446535
3,71,72,14.124682625755668,16,14058.0,14012.368786608045,0.9967540750183558,0.6818753173742443
3,72,73,12.946138080209494,19,14190.0,14144.368786608045,0.9967842696693479,0.5150538619197905
3,73,74,14.198641396127641,19,14315.0,14269.368786608045,0.9968123497455847,0.48580135860387236
3,74,75,14.610723167657852,20,14448.0,14402.368786608045,0.9968416934252523,0.5173892768323421
3,75,76,16.25480263400823,21,14587.0,14541.368786608045,0.9968717890318808,0.5397451973659918
3,76,77,15.490727805532515,19,14711.0,14665.368786608045,0.9968981569307352,0.4805092721944675
3,77,78,14.668967080302536,19,14845.0,14799.368786608045,0.9969261560530849,0.5213310329196975
3,78,79,13.061589788645506,17,15004.0,14958.368786608045,0.9969587301125064,0.6229384102113545
3,79,80,12.917842593044043,17,15224.0,15175.03749953719,0.9967838609785332,0.8470944349818166
3,80,81,13.963067679665983,19,15499.0,15445.940417041664,0.9965765802336708,1.0614544373471833
3,81,82,13.466501414775848,18,15699.0,15645.940417041664,0.9966201934544662,0.7865334985852241
3,82,83,12.28453603386879,16,15867.0,15813.940417041664,0.996655978889624,0.6597154639661312
3,83,84,12.8360342849046,17,16071.0,16017.940417041664,0.9966984267961959,0.8031639657150954
3,84,85,14.170977927744389,17,16300.0,16246.940417041664,0.9967448108614517,0.9018290220722556
3,85,86,13.25396241992712,18,16502.0,16448.940417041664,0.9967846574379872,0.7947460375800729
3,86,87,13.637772034853697,18,16702.0,16648.940417041664,0.996823159923462,0.7863622279651463
3,87,88,12.27041656896472,18,16925.0,16871.940417041664,0.9968650172550466,0.8797295834310352
3,88,89,11.771756708621979,16,17151.0,17097.940417041664,0.9969063271553649,0.8922282432913781
3,89,90,11.312978185713291,17,17455.0,17392.991619233515,0.9964475290308517,1.1509942349653914
3,90,91,11.183297891169786,18,17783.0,17720.991619233515,0.9965130528726038,1.3008167021088302
3,91,92,14.63011681381613,18,18061.0,17998.991619233515,0.9965667249451036,1.0973698831861838
3,92,93,14.358573790639639,18,18273.0,18210.991619233515,0.9966065571736177,0.8336414262093603
3,93,94,14.49242631252855,18,18467.0,18404.991619233515,0.9966422060558572,0.7615075736874715
3,94,95,13.36463632620871,17,18623.0,18560.991619233515,0.9966703334174685,0.6106353636737913
3,95,96,13.433015467599034,18,18766.0,18703.991619233515,0.9966957060233143,0.558566984532401
3,96,97,15.38108594249934,17,18896.0,18833.991619233515,0.996718438782468,0.5046189140575007
3,97,98,14.67062522098422,17,19035.0,18972.991619233515,0.9967424018509858,0.5413293747790158
3,98,99,13.705821622163057,21,19142.0,19079.991619233515,0.996760611181356,0.41429417837783694
3,99,100,12.928084025159478,21,19260.0,19197.991619233515,0.9967804579041285,0.45907191597484054
3,100,101,12.170680984854698,21,19392.0,19329.991619233515,0.9968023731040385,0.5158293190151453
3,101,102,12.19625598937273,21,19513.0,19450.991619233515,0.9968222015699029,0.47180374401062725
3,102,103,12.163177183829248,20,19674.0,19611.991619233515,0.9968482067313975,0.6318368228161707
3,103,104,13.095049968920648,19,19887.0,19824.991619233515,0.9968819640586069,0.8389049500310793
3,104,105,13.246749251149595,19,20145.0,20082.991619233515,0.9969218972069256,1.0187532507488504
3,105,106,14.214570152573287,19,20358.0,20295.991619233515,0.9969541025264522,0.8377854298474268
3,106,107,16.03025667183101,20,20559.0,20496.991619233515,0.9969838814744645,0.7879697433281689
3,107,108,14.535872720181942,20,20787.0,20724.991619233515,0.9970169634499213,0.8974641272798181
3,108,109,15.954598444513977,21,21003.0,20940.991619233515,0.997047641728968,0.848045401555486
3,109,110,13.952654046937823,21,21217.0,21154.991619233515,0.9970774199572755,0.8420473459530622
3,110,111,13.636029824614525,18,21431.0,21368.991619233515,0.9971066034825027,0.8423639701753854
3,111,112,14.015643443912268,18,21663.0,21600.991619233515,0.9971375903260635,0.9139843565560878
3,112,113,14.147377606481314,18,21923.0,21860.991619233515,0.9971715376195555,1.0258526223935187
3,113,114,15.017584640532732,17,22249.0,22171.406899416328,0.9965125128956954,1.195474096456337
3,114,115,16.942026525735855,18,22549.0,22471.406899416328,0.9965589116775169,1.1830579734742641
3,115,116,15.334976129233837,18,22799.0,22721.406899416328,0.9965966445640743,0.9846650238707662
3,116,117,14.372751973569393,17,23028.0,22950.406899416328,0.9966304889446035,0.9016272480264306
3,117,118,14.340389654040337,16,23203.0,23125.406899416328,0.9966559022288639,0.6856596103459597
3,118,119,14.1701549468562,15,23397.0,23319.406899416328,0.9966836303550168,0.7618298450531438
3,119,120,13.524079402908683,14,23542.0,23464.406899416328,0.9967040565549371,0.5664759205970913
3,120,121,16.549199908971786,18,23701.0,23623.406899416328,0.9967261676476237,0.6194508000910283
3,121,122,14.628387730568647,16,23827.0,23749.406899416328,0.9967434800611209,0.4893716122694314
3,122,123,14.148381158709526,17,23947.0,23869.406899416328,0.9967597986978046,0.46585161884129045
3,123,124,14.147803008556366,17,24074.0,23996.406899416328,0.9967768920585,0.4938521969914436
3,124,125,13.70314268860966,18,24185.0,24107.406899416328,0.9967916849045412,0.43029685731139033
3,125,126,12.482504825107753,19,24306.0,24228.406899416328,0.9968076565216953,0.4715174951748922
3,126,127,12.826529256999493,18,24441.0,24363.406899416328,0.9968252894487266,0.5271734707430005
3,127,128,13.496521197259426,20,24654.0,24576.406899416328,0.996852717588072,0.8385034788027406
3,128,129,10.619414119049907,20,24897.0,24819.406899416328,0.9968834357318684,0.9613805858809501
3,129,130,12.60784187912941,16,25104.0,25026.406899416328,0.9969091339792993,0.8153921581208706
3,130,131,12.6760783046484,17,25296.0,25218.406899416328,0.9969325940629479,0.7553239216953516
3,131,132,14.381176897324622,18,25513.0,25435.406899416328,0.9969586837853772,0.8536188231026753
3,132,133,13.688924975693226,17,25733.0,25655.406899416328,0.9969846850120984,0.8663110750243068
3,133,134,13.502353956922889,20,25935.0,25857.406899416328,0.9970081704035599,0.7944976460430772
3,134,135,12.528267936781049,19,26139.0,26061.406899416328,0.9970315199287015,0.803471732063219
3,135,136,12.259064741432667,17,26362.0,26284.406899416328,0.9970566307342511,0.8797409352585673
3,136,137,11.358063865453005,17,26609.0,26529.161984191353,0.9969995860119265,0.9631724447846844
3,137,138,12.735537953674793,16,26928.0,26826.765055122603,0.9962405323500669,1.1348828876338357
3,138,139,12.14620922319591,16,27217.0,27111.316743886156,0.9961170130391357,1.1171639233581137
3,139,140,13.378921054303646,15,27462.0,27351.271390556845,0.9959679335283973,0.936348958969837
3,140,141,11.385038804262877,15,27675.0,27564.271390556845,0.9959989662351164,0.8406149611957371
3,141,142,11.012392148375511,15,27844.0,27733.271390556845,0.9960232506305432,0.6649876078516245
3,142,143,11.289323449134827,15,28039.0,27928.271390556845,0.9960509073275383,0.7687106765508652
3,143,144,11.830951169133186,14,28176.0,28065.271390556845,0.9960701089777415,0.5361690488308668
3,144,145,11.55955395102501,16,28314.0,28203.271390556845,0.9960892629284751,0.540440446048975
3,145,146,11.175896871834993,16,28448.0,28337.271390556845,0.9961076838637811,0.524824103128165
3,146,147,11.753721978515387,15,28596.0,28485.271390556845,0.996127828736776,0.5802462780214847
3,147,148,13.533362329006195,16,28713.0,28602.271390556845,0.9961436070963273,0.4544666376709938
3,148,149,13.529001906514168,16,28844.0,28733.271390556845,0.9961611215697145,0.5104709980934858
3,149,150,14.0706277936697,17,28993.0,28882.271390556845,0.9961808502244281,0.5819293722063303
3,150,151,12.912809669971466,16,29151.0,29040.271390556845,0.9962015502232118,0.6190871903300286
3,151,152,14.101533734239638,17,29374.0,29263.271390556845,0.996230387095964,0.8778984662657604
3,152,153,15.801391489803791,17,29643.0,29530.782745909295,0.996214375937297,1.0512667406249023
3,153,154,16.510506190359592,18,29840.0,29727.782745909295,0.9962393681604992,0.7714894938096404
3,154,155,15.703591279685497,18,30059.0,29946.782745909295,0.9962667668887619,0.8602964087203145
3,155,156,15.79481260664761,16,30272.0,30159.782745909295,0.9962930346825216,0.8362051873933524
3,156,157,15.695600673556328,16,30498.0,30385.782745909295,0.9963205044891237,0.8883043993264437
3,157,158,15.856031879782677,15,30702.0,30589.782745909295,0.996344952964279,0.8001439681202174
3,158,159,14.638502724468708,14,30948.0,30825.832377188868,0.9960524873073823,0.9096592849529707
3,159,160,12.866298869252205,15,31177.0,31054.832377188868,0.9960814824129605,0.9031337011307478
3,160,161,13.718520119786263,16,31435.0,31305.904782247206,0.9958932649036808,0.9767159102302455
3,161,162,14.95035970583558,16,31733.0,31588.397248403668,0.9954431427348082,1.0840044372329372
3,162,163,15.75441540684551,16,32060.0,31898.796215472103,0.994971809590521,1.192639387003771
3,163,164,13.673501402139664,14,32286.0,32124.796215472103,0.9950070066119092,0.8903264985978603
3,164,165,14.44941894710064,14,32499.0,32337.796215472103,0.9950397309293241,0.8375505810528994
3,165,166,14.083574034273624,13,32696.0,32534.796215472103,0.9950696175517526,0.7739164259657264
3,166,167,14.46528435498476,13,32872.0,32710.796215472103,0.9950960153161384,0.6895347156450152
3,167,168,14.269538573920727,13,33036.0,32874.7962154721,0.9951203600760413,0.6417304614260793
4,0,1,15.85855533182621,17,134.0,134.0,1.0,0.5201414446681738
4,1,2,15.17357253562659,19,265.0,265.0,1.0,0.5088264274643735
4,2,3,14.798611648380756,18,395.0,395.0,1.0,0.5052013883516192
4,3,4,14.748401798307896,17,512.0,512.0,1.0,0.4532515982016921
4,4,5,13.75673274230212,18,647.0,647.0,1.0,0.5262432672576979
4,5,6,13.712143391370773,15,789.0,789.0,1.0,0.5542878566086292
4,6,7,13.17618903517723,16,944.0,944.0,1.0,0.6068238109648227
4,7,8,12.752016887068748,16,1147.0,1147.0,1.0,0.7992479831129312
4,8,9,11.899520136415958,14,1395.0,1395.0,1.0,0.9801004798635841
4,9,10,12.000637277960777,15,1596.0,1596.0,1.0,0.7919993627220392
4,10,11,11.823170691728592,13,1799.0,1799.0,1.0,0.8001768293082714
4,11,12,11.860886392183602,15,2020.0,2020.0,1.0,0.8721391136078164
4,12,13,12.604434750042856,18,2243.0,2243.0,1.0,0.8793955652499571
4,13,14,11.91034459322691,14,2460.0,2460.0,1.0,0.8560896554067731
4,14,15,12.035563874058425,16,2676.0,2676.0,1.0,0.8519644361259415
4,15,16,11.012946345843375,18,2874.0,2874.0,1.0,0.7809870536541567
4,16,17,11.720805082470179,17,3109.0,3109.0,1.0,0.9282791949175299
4,17,18,11.456080988049507,16,3445.0,3445.0,1.0,1.3325439190119506
4,18,19,10.421366387978196,15,3730.0,3730.0,1.0,1.1295786336120217
4,19,20,9.435648679733276,14,4004.0,4004.0,1.0,1.0865643513202667
4,20,21,11.73815543577075,16,4244.0,4244.0,1.0,0.9482618445642292
4,21,22,10.898900758475065,13,4442.0,4442.0,1.0,0.7811010992415249
4,22,23,11.848542774096131,17,4610.0,4610.0,1.0,0.6601514572259038
4,23,24,11.070324931293726,16,4768.0,4768.0,1.0,0.6209296750687062
4,24,25,10.299110300838947,18,4912.0,4912.0,1.0,0.5657008896991611
4,25,26,9.987550998106599,17,5049.0,5049.0,1.0,0.5380124490018934
4,26,27,10.093063473701477,16,5177.0,5177.0,1.0,0.5019069365262985
4,27,28,10.06263168528676,16,5304.0,5304.0,1.0,0.49793736831471325
4,28,29,9.49132058210671,18,5437.0,5437.0,1.0,0.5225086794178933
4,29,30,9.673980893567204,17,5574.0,5574.0,1.0,0.5383260191064327
4,30,31,10.188637817278504,18,5746.0,5746.0,1.0,0.6778113621827215
4,31,32,11.430479846894741,16,5919.0,5919.0,1.0,0.6805695201531052
4,32,33,10.686622761189938,16,6207.0,6207.0,1.0,1.14131337723881
4,33,34,11.110226809978485,15,6432.0,6432.0,1.0,0.8888897731900215
4,34,35,10.248541187494993,15,6630.0,6630.0,1.0,0.781751458812505
4,35,36,10.470109604299068,15,6843.0,6843.0,1.0,0.8415298903957009
4,36,37,9.759390176273882,16,7080.0,7080.0,1.0,0.9382406098237261
4,37,38,11.967360951006413,18,7282.0,7282.0,1.0,0.7960326390489936
4,38,39,10.529860600829124,16,7504.0,7504.0,1.0,0.8774701393991708
4,39,40,11.06424484308809,18,7713.0,7713.0,1.0,0.8249357551569119
4,40,41,12.093124691396952,19,7957.0,7957.0,1.0,0.9639068753086031
4,41,42,12.522376462817192,20,8263.0,8263.0,1.0,1.211477623537183
4,42,43,11.216502100229263,19,8559.0,8559.0,1.0,1.1727834978997707
4,43,44,10.427954945713282,15,8830.0,8830.0,1.0,1.0735720450542867
4,44,45,12.030199048109353,16,9060.0,9060.0,1.0,0.9079698009518906
4,45,46,13.35789474658668,19,9256.0,9256.0,1.0,0.7706421052534134
4,46,47,12.514459047466516,16,9448.0,9448.0,1.0,0.7554855409525335
4,47,48,12.752147752791643,17,9610.0,9610.0,1.0,0.6352478522472084
4,48,49,13.483015658333898,18,9738.0,9738.0,1.0,0.4985169843416661
4,49,50,12.756956845521927,16,9865.0,9865.0,1.0,0.4952430431544781
4,50,51,13.284908165223897,19,9993.0,9993.0,1.0,0.4987150918347761
4,51,52,13.157202586531639,16,10118.0,10118.0,1.0,0.48684279741346836
4,52,53,13.261918434873223,15,10231.0,10231.0,1.0,0.4387380815651268
4,53,54,13.15578128118068,17,10371.0,10371.0,1.0,0.5468442187188193
4,54,55,13.072150185704231,17,10547.0,10547.0,1.0,0.6909278498142958
4,55,56,13.971122556366026,18,10764.0,10764.0,1.0,0.854028877443634
4,56,57,14.080991253256798,18,11028.0,11028.0,1.0,1.0419190087467431
4,57,58,12.33342872839421,16,11225.0,11225.0,1.0,0.7756665712716058
4,58,59,13.401886833831668,17,11411.0,11411.0,1.0,0.7305981131661683
4,59,60,13.165184842422605,15,11606.0,11606.0,1.0,0.7668348151575773
4,60,61,13.260390622541308,15,11848.0,11848.0,1.0,0.9547396093774587
4,61,62,13.31762876547873,15,12060.0,12060.0,1.0,0.8346823712345213
4,62,63,14.22172288224101,18,12260.0,12260.0,1.0,0.7857782771177589
4,63,64,13.574026101268828,18,12458.0,12458.0,1.0,0.7784259738987311
4,64,65,13.6689491905272,16,12706.0,12706.0,1.0,0.9783310508094728
4,65,66,14.156451508402824,18,13020.0,13020.0,1.0,1.2418435484915973
4,66,67,13.42285542190075,16,13308.0,13308.0,1.0,1.1385771445780992
4,67,68,12.464559935033321,15,13521.0,13521.0,1.0,0.8395354400649667
4,68,69,12.5614477917552,18,13752.0,13752.0,1.0,0.9114385522082448
4,69,70,13.448763858526945,21,13946.0,13946.0,1.0,0.762551236141473
4,70,71,12.91327072493732,19,14131.0,14131.0,1.0,0.7270867292750627
4,71,72,12.712843622080982,18,14282.0,14282.0,1.0,0.5912871563779191
4,72,73,15.983316831290722,18,14438.0,14438.0,1.0,0.6080166831687093
4,73,74,16.34491509012878,18,14570.0,14570.0,1.0,0.5116550849098712
4,74,75,16.020130075514317,18,14692.0,14692.0,1.0,0.4719798699244857
4,75,76,15.078626774251461,18,14804.0,14804.0,1.0,0.43292137322574853
4,76,77,15.476459640078247,20,14962.0,14962.0,1.0,0.6165235403599217
4,77,78,15.079432261642069,21,15102.0,15102.0,1.0,0.544920567738358
4,78,79,15.336912708356977,21,15270.0,15270.0,1.0,0.656663087291643
4,79,80,14.677948832511902,18,15480.0,15480.0,1.0,0.8253220511674881
4,80,81,13.349122982472181,19,15715.0,15715.0,1.0,0.9266508770175278
4,81,82,13.867574416100979,16,15922.0,15922.0,1.0,0.814132425583899
4,82,83,13.660706342663616,18,16117.0,16117.0,1.0,0.7663392936573363
4,83,84,14.279227122664452,17,16293.0,16293.0,1.0,0.6897207728773356
4,84,85,13.92712628096342,15,16513.0,16513.0,1.0,0.8660728737190366
4,85,86,15.163020692765713,18,16739.0,16739.0,1.0,0.8888369793072343
4,86,87,14.489023498259485,19,16940.0,16940.0,1.0,0.7895109765017405
4,87,88,13.68215761706233,19,17134.0,17134.0,1.0,0.7623178423829376
4,88,89,14.368958067148924,17,17350.0,17350.0,1.0,0.8496310419328511
4,89,90,13.350810550153255,17,17693.0,17693.0,1.0,1.3586491894498467
4,90,91,18.566239543259144,17,17959.0,17959.0,1.0,1.0454337604567407
4,91,92,17.053387597203255,16,18209.0,18209.0,1.0,0.9829466124027968
4,92,93,17.138044931925833,17,18412.0,18412.0,1.0,0.7948619550680742
4,93,94,16.687965974211693,17,18582.0,18582.0,1.0,0.6633120340257883
4,94,95,15.6481569185853,16,18753.0,18753.0,1.0,0.6683518430814147
4,95,96,15.510998636484146,17,18922.0,18922.0,1.0,0.6604890013635158
4,96,97,16.205816875211895,20,19036.0,19036.0,1.0,0.43979418312478813
4,97,98,16.631191857159138,20,19178.0,19178.0,1.0,0.5513688081428408
4,98,99,18.668230213224888,19,19289.0,19289.0,1.0,0.4253317697867751
4,99,100,18.353965766727924,20,19407.0,19407.0,1.0,0.4536460342332721
4,100,101,18.52616849541664,19,19532.0,19532.0,1.0,0.48147383150458334
4,101,102,19.307726797647774,18,19641.0,19641.0,1.0,0.41669227320235225
4,102,103,20.07508121430874,17,19796.0,19796.0,1.0,0.5999249187856912
4,103,104,20.03124762326479,17,19997.0,19997.0,1.0,0.7839687523767352
4,104,105,19.427838496863842,18,20273.0,20273.0,1.0,1.084572161503136
4,105,106,16.292077124118805,18,20482.0,20482.0,1.0,0.8197079228758812
4,106,107,17.733756110072136,18,20662.0,20662.0,1.0,0.7022662438899279
4,107,108,16.154402188956738,20,20850.0,20850.0,1.0,0.7358455978110433
4,108,109,15.01784297823906,20,21064.0,21064.0,1.0,0.8409821570217609
4,109,110,15.826446026563644,20,21291.0,21291.0,1.0,0.8921735539734363
4,110,111,13.937888264656067,20,21504.0,21504.0,1.0,0.838062111735344
4,111,112,13.527745181228966,17,21718.0,21718.0,1.0,0.8424722548187711
4,112,113,13.30344757437706,16,21950.0,21950.0,1.0,0.914696552425623
4,113,114,14.915801297873259,18,22249.0,22234.034920087084,0.9993273819087188,1.0912937192246386
4,114,115,14.579803202301264,17,22543.0,22526.761087707724,0.9992796472389532,1.1537772025215491
4,115,116,15.27764680236578,18,22766.0,22749.761087707724,0.9992867033166882,0.8767223531976343
4,116,117,15.689131505787373,16,22969.0,22952.761087707724,0.9992930074320922,0.7963108684942126
4,117,118,15.83187098056078,16,23150.0,23133.761087707724,0.9992985351061652,0.7081681290194393
4,118,119,15.486900515854359,18,23335.0,23318.761087707724,0.9993040963234507,0.7245130994841457
4,119,120,15.71394181996584,22,23485.0,23468.761087707724,0.9993085410989024,0.5842860581800342
4,120,121,14.432126427069306,21,23629.0,23612.761087707724,0.9993127549920743,0.5615678735729307
4,121,122,15.081604935228825,22,23757.0,23740.761087707724,0.9993164577896083,0.4969183950647712
4,122,123,15.491037242114544,22,23884.0,23867.761087707724,0.999320092434589,0.49250896275788547
4,123,124,14.966783672571182,22,23992.0,23975.761087707724,0.9993231530388348,0.4170332163274288
4,124,125,14.998964595608413,22,24137.0,24120.761087707724,0.9993272191120571,0.5650010354043916
4,125,126,13.840767736546695,21,24264.0,24247.761087707724,0.9993307405088907,0.4941592322634533
4,126,127,14.335246130824089,21,24420.0,24403.761087707724,0.9993350158766472,0.609664753869176
4,127,128,11.701220324262977,19,24646.0,24629.761087707724,0.9993411136779893,0.892298779675737
4,128,129,12.762820094823837,21,24894.0,24877.761087707724,0.9993476776615942,0.9792371799051761
4,129,130,13.937287198379636,21,25101.0,25084.761087707724,0.9993530571573931,0.8140627128016203
4,130,131,12.194729156792164,19,25285.0,25268.761087707724,0.999357764987452,0.7238052708432078
4,131,132,11.54524919576943,19,25527.0,25510.761087707724,0.9993638534770135,0.9564547508042306
4,132,133,10.79644276946783,14,25745.0,25728.761087707724,0.9993692401517857,0.8612035572305322
4,133,134,10.675251679494977,16,25945.0,25928.761087707724,0.9993741024362198,0.789324748320505
4,134,135,12.236294314265251,14,26157.0,26140.761087707724,0.999379175276512,0.8357637056857348
4,135,136,12.4945886451751,15,26378.0,26361.761087707724,0.999384376666454,0.871505411354825
4,136,137,12.945993818342686,15,26614.0,26597.761087707724,0.999389835714576,0.9310540061816573
4,137,138,12.152347914874554,15,26894.0,26877.761087707724,0.9993961882839193,1.1078476520851255
4,138,139,12.64481357485056,16,27202.0,27182.114164070572,0.9992689568440031,1.197473644602236
4,139,140,11.681294901296496,17,27459.0,27439.114164070572,0.9992757989755844,1.0163187050987035
4,140,141,12.36714348103851,20,27686.0,27666.114164070572,0.9992817367648116,0.8956328565189615
4,141,142,14.546894527971745,20,27885.0,27865.114164070572,0.9992868626168396,0.7814531054720283
4,142,143,14.803938657045364,20,28057.0,28037.114164070572,0.9992912344181691,0.6731960613429546
4,143,144,13.706801969558,20,28212.0,28192.114164070572,0.9992951284584777,0.606293198030442
4,144,145,15.594745095819235,20,28337.0,28317.114164070572,0.9992982377834835,0.48440525490418074
4,145,146,15.06879821792245,20,28476.0,28456.114164070572,0.999301663297885,0.5409312017820775
4,146,147,15.136794053018093,20,28613.0,28593.114164070572,0.999305006957347,0.5328632059469819
4,147,148,14.367312282323837,16,28728.0,28708.114164070572,0.9993077890584299,0.44563268771767617
